tweets,date,city,user_location,id,link
"Duque si hizo algo por Colombia: 

Duque hundió al Centro Democrático
Duque enterró a Uribe
Duque nos abrió los ojos 
Duque satanizó al esmad y a la policia
Duque glorificó a la primera linea
Duque unió a las barras bravas
Duque puso los ojos del mundo sobre Uribe
#PrimeraLinea",2021-05-20 06:18:58,Cali,Colombia,1395262756799004672,https://twitter.com/i/web/stuatus/1395262756799004672
"@GobiernoBTA @andresidarragaf Que horror! No se cansan de mentir? Lo vimos en vivo más de 10000 personas, cómo se manifestaban pacíficamente y fueron atacados por Esmad y Policía. Los estaban acribillando en los barrios aledaños y no contentos con eso ahora los están capturando!",2021-05-20 06:08:06,Cali,"Bogotá, D.C., Colombia",1395260023643705348,https://twitter.com/i/web/stuatus/1395260023643705348
"Hoy en la multitudinaria movilización en Cali que finalizó en la Loma de la Cruz no hubo vidrios rotos, no hubo enfrentamientos, no hubo estaciones quemadas y negocios destruidos, ¿saben por qué?, exacto, porque no estuvo ni la Policía, ni el ESMAD.",2021-05-20 06:02:42,Cali,"Cali, Valle del Cauca",1395258664051691522,https://twitter.com/i/web/stuatus/1395258664051691522
"@VickyDavilaH @AlvaroUribeVel @IvanDuque esto pasa cuando publicas los asesinatos perpetrados por el Estado a manos de la policia y el esmad, te sensuran..!
 Gran hptas..! https://t.co/DtC9Nv1654",2021-05-20 06:01:12,Cali,"Pradera, Colombia",1395258285477990400,https://twitter.com/i/web/stuatus/1395258285477990400
"Portal de las Américas, anoche entre 10 y 10:30. La zona era un campo de guerra y la violencia es terrible. Llegaron dos tanquetas del Esmad y muchísimos matrimonios (motos con policía y agente del Esmad). https://t.co/vSqmzddwtq",2021-05-20 05:56:58,Cali,"Bogotá, D.C., Colombia",1395257220267495426,https://twitter.com/i/web/stuatus/1395257220267495426
"La alcaldesa, jefa de la Policía y ESMAD, es familia de las avestruces, ''esconden sus cabezas para no ver lo que pasa a sus alrededores'', justificación para no cuidar a nadie...        https://t.co/HN7NPwkkCj",2021-05-20 05:55:31,Cali,"Bogotá, D.C., Colombia",1395256853404307456,https://twitter.com/i/web/stuatus/1395256853404307456
"Ni ahorita ni antes, No es una excusa chimba, que ahora sea más visible es otra cosa, pero los alcaldes no tiene control sobre la policía y mucho menos sobre el ESMAD. https://t.co/jNfI67VJEG",2021-05-20 05:53:42,Cali,"Bogotá, D.C., Colombia",1395256399094034432,https://twitter.com/i/web/stuatus/1395256399094034432
"@donadolforivas Pues en Cali hace poco ataques en 3 puntos de concentración, aqui no manda el alcande, ni la gobernadora, manda la policía, ejército y el esmad ya son 22 noches de terror en muchos barrios de Cali, Jamundí, Yumbo, Palmira, Buga, Cartago",2021-05-20 05:49:49,Cali,Cali,1395255418813927426,https://twitter.com/i/web/stuatus/1395255418813927426
@IvanDuque @FuerzasMilCol @PoliciaColombia @FiscaliaCol Mientras tanto en portal Américas en Bogotá. 20 de mayo 11 pm atacan misión médica por parte del Esmad y la policía. @CorteIDH @ONUHumanRights @ONU_es @Journal_UN_ONU,2021-05-20 05:44:09,Cali,"Bogotá, D.C., Colombia",1395253995921420294,https://twitter.com/i/web/stuatus/1395253995921420294
@RevistaSemana Por que aún está el ESMAD por ahí y la policía no hace nada...haaa cierto que son los mismos. Jajaja,2021-05-20 05:42:37,Cali,"Bogotá, D.C., Colombia",1395253610204778496,https://twitter.com/i/web/stuatus/1395253610204778496
Cómo se puede dormir ....si no cesa la horrible Noche en mi amada Colombia.🐷 y su gobierno de asesinos... policía y esmad ...alcaldes y gobernadores asesinos....no todos porque es de admirar el de Cartagena y santa rosa de cabal...esos si son alcaldes,2021-05-20 05:39:41,Cali,cali,1395252872267370500,https://twitter.com/i/web/stuatus/1395252872267370500
"Si vieron la marcha de hoy, no estuvo el esmad ni la policía, no hubo vandalismo. Todo en paz porque no salieron las 🐀🐀🐀🐀 cali #cali #marchadelmillon https://t.co/6llwrAPtSv",2021-05-20 05:39:39,Cali,cali-colombia,1395252860053454852,https://twitter.com/i/web/stuatus/1395252860053454852
"@amandititita O sea la policía, el ESMAD  y el gobierno solamente duermen mal?😯",2021-05-20 05:38:38,Cali,Colombia,1395252605648056320,https://twitter.com/i/web/stuatus/1395252605648056320
"@Gu2Hail @RadioMalaky339 Tiene de donde aprender a ser hipócrita....''de tal palo tal estilla'' y con jefa cuidadora pero de ESMAD, POLICIA y transmilenio, que se le puede pedir...",2021-05-20 05:35:28,Cali,"Bogotá, D.C., Colombia",1395251811125235719,https://twitter.com/i/web/stuatus/1395251811125235719
"@RevistaSemana @DanielPalam Mientras tanto en portal Américas Bogotá el 20 de mayo a las 11pm, el Esmad y la policía atacan misión médica de los manifestantes. @ONUHumanRights @Margaritarosadf @CorteIDH @JUANCAELBROKY https://t.co/KLs1RmGimY",2021-05-20 05:35:22,Cali,"Bogotá, D.C., Colombia",1395251785602899973,https://twitter.com/i/web/stuatus/1395251785602899973
"@mluciaramirez @infopresidencia @IvanDuque @orozco_angela @ANI_Colombia @InviasOficial @urnadecristal @BluRadioCo @GobValle @elpaiscali @WRadioColombia Difundir ahora @ClaudiaLopez es cómplice de la barbarie acá en Bogotá, ya que el Esmad y la policía atacan misiones médicas en portal Américas 20 de mayo 11pm. https://t.co/MZzqK9Bved",2021-05-20 05:33:46,Cali,"Bogotá, D.C., Colombia",1395251381016137729,https://twitter.com/i/web/stuatus/1395251381016137729
"No entiendo, el uribismo quiere sacar al alcalde de Medellín, pero al mismo tiempo la policía de Medellín ataca a manifestantes. Quién los manda? Quién dió la orden? El esmad se manda solo?

El esmad son los paras de Duque?
Sigo sin entender.",2021-05-20 05:32:51,Cali,"Bogotá, D.C., Colombia",1395251152460124160,https://twitter.com/i/web/stuatus/1395251152460124160
"Incitan al odio, reprimen a la gente, violan, golpean y matan a mansalva, ¿saben a que institución me refiero? Sí, a la policía nacional, esmad y ejército. #SOSColmbia #UribeParacoHpta #DuqueRenuncieYa #SOSColombiaDDHH #ParoNacional19M
#SOSPortalAmericas",2021-05-20 05:32:27,Cali,"Bogotá, D.C., Colombia",1395251048806326274,https://twitter.com/i/web/stuatus/1395251048806326274
@SoyAndresParra Difundir atacan misión médica en portal Américas Bogotá. 20 de mayo 11pm.. @ClaudiaLopez ahora es cómplice de la barbarie del Esmad y la policía..😭😭 https://t.co/n4E3DZxmm6,2021-05-20 05:31:55,Cali,"Bogotá, D.C., Colombia",1395250915041550342,https://twitter.com/i/web/stuatus/1395250915041550342
"@infopresidencia @PoliciaColombia @COL_EJERCITO Quisiera saber si asesinar, desaparecer, violar, golpear, maltratar al ciudadano protestante por la policia sanguinaria y el esmad en que LEY, esta permitido todos estos bejamenes a troces o son ordenes directas dadas de su gobierno sanguinario.",2021-05-20 05:31:46,Cali,Colombia,1395250876764327939,https://twitter.com/i/web/stuatus/1395250876764327939
Esta noche es claro que los alcaldes no mandan al ESMAD y la Policía ¿A quién obedecen?,2021-05-20 05:29:16,Cali,"Bogotá, D.C., Colombia",1395250248184963073,https://twitter.com/i/web/stuatus/1395250248184963073
Ya el ESMAD genera asco. Esto es el límite de la policía o se puede caer mas bajo? @PoliciaBogota @ClaudiaLopez #SOSColombiaDDHH #SOSPortalAmericas https://t.co/McWoaI7Qw4,2021-05-20 05:28:09,Cali,Colombia,1395249966021586945,https://twitter.com/i/web/stuatus/1395249966021586945
"Mientras el ESMAD masacra a media Bogotá, Claudia López trina sobre la empatía. Esta administración en año y medio ya superó a Peñalosa en muertos, heridos y torturados por la policía.",2021-05-20 05:26:47,Cali,"Bogotá, D.C., Colombia",1395249622914842624,https://twitter.com/i/web/stuatus/1395249622914842624
@DeCurreaLugo @ClaudiaLopez Barbarie en portal Américas.... La alcaldesa @ClaudiaLopez es cómplice de esta barbarie junto con el Esmad y la policía quienes son los que la incitan.  20 de mayo 11pm. https://t.co/NiccgWr7W3,2021-05-20 05:24:38,Cali,"Bogotá, D.C., Colombia",1395249081560313857,https://twitter.com/i/web/stuatus/1395249081560313857
"🚨‼️#Antioquia Estas son valas que el Esmad, ejército y policía de civil están disparando a la gente en Caucasia.
@CIDH @ONUHumanRights
#SOSCOLOMBIA #SOSColombiaDDHH #ParoNacional19M #NosEstanMatando #ColombiaSOS https://t.co/9cKUPfwTqY",2021-05-20 05:20:25,Cali,Colombia,1395248022561378304,https://twitter.com/i/web/stuatus/1395248022561378304
@Nessnio Primera línea de portal Américas 20 de mayo..11 pm es una barbarie por parte del Esmad y policía.necesitan acompañamiento de #HumanRights  @CorteIDH #HumanRights @CorteIDH https://t.co/rsHvHxFynb,2021-05-20 05:14:43,Cali,"Bogotá, D.C., Colombia",1395246585483866120,https://twitter.com/i/web/stuatus/1395246585483866120
"Bogotá vive una noche de terror, el ESMAD está haciendo y deshaciendo con los jóvenes.

Señora @ClaudiaLopez detenga esta barabarie, usted es la máxima autoridad de policía en la ciudad. https://t.co/JZdus8TBSO",2021-05-20 05:11:51,Cali,"Bogotá, D.C., Colombia",1395245864533299204,https://twitter.com/i/web/stuatus/1395245864533299204
"#URGENTE 🚨 #Manizales
El ESMAD está gaseando unidades residenciales donde hay bebés, mujeres embarazadas y adultos mayores, la Policía es toda una organización criminal. #ParoNacional19M
#ColombiaSOS #ColombiaEnDictadura #SOSColombia #NosEstanMatando
https://t.co/MXNJtt88W0",2021-05-20 05:11:09,Cali,Colombia,1395245687965732867,https://twitter.com/i/web/stuatus/1395245687965732867
"@NicolasPineda86 @ClaudiaLopez @QuinteroCalle @JorgeIvanOspina Que lo digan en público entonces, que den explicaciones reales.

Y si son responsables, son alcaldes, son sus ciudades, y si la policía no les hace caso, que lo digan en público, que digan que ellos no mandaron el ESMAD, que manden la orden de que se vayan en público.",2021-05-20 05:08:49,Cali,"Bogotá, D.C., Colombia",1395245102457569284,https://twitter.com/i/web/stuatus/1395245102457569284
"@raficuellar @AlcaldiaDeCali El mando de la policía viene del ministerio de defensa no del gobierno local ni departamental, el alcalde y gobernadora si son la primera autoridad en su Ciudad y departamento, pero con lo sucedido, no tienen mando sobre la policía y Esmad.",2021-05-20 05:04:13,Cali,"Cali, Colombia",1395243945853079552,https://twitter.com/i/web/stuatus/1395243945853079552
"@MirandaBogota @JuankArrieta @ClaudiaLopez La policía estaba tranquila, hasta que llegan los colectivos Petristas o terroristas y se cagan todo. Vamos #Esmad",2021-05-20 05:03:56,Cali,"Bogotá, D.C., Colombia",1395243873794994182,https://twitter.com/i/web/stuatus/1395243873794994182
"@ClaudiaLopez ""la cuidadora"", la que permite que la policía dispare armas de fuego a los manifestantes y que el #Esmad lance aturdidoras a las mamitas de la #PrimeraLínea.",2021-05-20 04:58:41,Cali,"Bogotá, D.C., Colombia",1395242552794693632,https://twitter.com/i/web/stuatus/1395242552794693632
ESMAD atacando misiones médicas. La confianza en la Policía nunca será brecuperada. https://t.co/cuSKzAbB6h,2021-05-20 04:57:50,Cali,"Bogotá, D.C., Colombia",1395242337228496897,https://twitter.com/i/web/stuatus/1395242337228496897
"Y dejen de justificar los abusos y asesinatos del ESMAD y la policía solo porque en la alcaldía de Petro también hubieron, están matando gente, esto no se trata de Petro o cualquier otro político.

Dejen la pendejada también.",2021-05-20 04:53:24,Cali,"Bogotá, D.C., Colombia",1395241223397462017,https://twitter.com/i/web/stuatus/1395241223397462017
@Santialarconu @Carolina_GM31 @ClaudiaLopez Sra. @ClaudiaLopez a sus honorables fuerzas del ESMAD y policía  no les basta con desaparecer y masacrar a los jóvenes que ahora se meten a gasear sin medida tirando a matar en los barrios. En la 170 hicieron lo mismo que en el Portal Americas. #SOSPortaldelasAmericas #SOSColmbia,2021-05-20 04:52:39,Cali,Colombia  ,1395241035060625414,https://twitter.com/i/web/stuatus/1395241035060625414
"Durante todos estos días policia/Esmad con su centro de operaciones en el Éxito Simón Bolivar, hoy a ese mismo Éxito lo saquean y adivinen quién se desparece?",2021-05-20 04:52:34,Cali,"Cali, Colombia",1395241011757166596,https://twitter.com/i/web/stuatus/1395241011757166596
"#SOSPortalAmericas #ParoNacional19M 
El ESMAD y la Policía persiguen a la gente (manifestantes y no manifestantes)como si fueran ratas, los VIOLENTAN y los GASEAN.¿Por qué con los delincuentes siguen el protocolo adecuado?¿Por qué al civil inocente lo tratan peor que a un animal?",2021-05-20 04:50:25,Cali,Colombia,1395240471157411843,https://twitter.com/i/web/stuatus/1395240471157411843
"Le tengo más miedo a la policía y al ESMAD, que a la misma guerrilla.",2021-05-20 04:50:03,Cali,"Cali, Colombia",1395240380061343750,https://twitter.com/i/web/stuatus/1395240380061343750
"Si en la práctica @ClaudiaLopez no es la cabeza de la policía en Bogotá, como mínimo debería salir a condenar los abusos cometidos por la policía y el ESMAD, pero se hace la pendeja.

Menos mal es la alcaldeza cuidadora.

Ah pero para salir a decir estupideces sobre Petro...",2021-05-20 04:47:31,Cali,Colombia,1395239740530696192,https://twitter.com/i/web/stuatus/1395239740530696192
"@Citytv Ya es hora que se libere a la policía, el esmad y el ejército para acabar con el vandalismo, meter presos a los guerrilleros de FECODE y al bandido mayor Gustavo Petro",2021-05-20 04:44:53,Cali,Bogotá D.C.,1395239079831347209,https://twitter.com/i/web/stuatus/1395239079831347209
"@rojis1312 Quintero no tiene la culpa. La policía esmad y ejército reciben órdenes de quien les dio la orden de dispara via Twitter . Si quintero se opone,lo ponen preso. Estamos en la peor dictadura.",2021-05-20 04:41:37,Cali,"Bogotá, DC, Colombia",1395238258137878529,https://twitter.com/i/web/stuatus/1395238258137878529
"El uribismo, el ESMAD y la policía, los enemigos del pueblo colombiano, que nunca se les olvide. #SOSColombiaNosEstanMatando #SOSPortalAmericas #SOSColombiaDDHH",2021-05-20 04:40:07,Cali,"Cali, Colombia",1395237877940985862,https://twitter.com/i/web/stuatus/1395237877940985862
#SOSPortalAmericas Ayuda varios de nuestros conocidos fueron llevados por la policia a la estación de san cristobal sur en Bogotá mientras protestaban pacíficamente. El ESMAD llego atacarlos @intiasprilla @GustavoBolivar @PizarroMariaJo https://t.co/Zh8SEid4pX,2021-05-20 04:39:52,Cali,Bogotá D.C.,1395237816985133060,https://twitter.com/i/web/stuatus/1395237816985133060
@JuannCa84 @ClaudiaLopez Constitucionalmente esta vieja es la jefe de la policía en la ciudad. NECESITAMOS QUE RETIRE AL ESMAD! #SOSPortalAmericas @ClaudiaLopez,2021-05-20 04:38:43,Cali,"Bogotá, D.C., Colombia",1395237525921349638,https://twitter.com/i/web/stuatus/1395237525921349638
ver todo lo atroz que pasa en otras ciudades y comparar con la manifestación de cali en la que ni el esmad ni la policía hizo presencia ya deja en claro cual es el problema,2021-05-20 04:38:30,Cali,Cali ,1395237473480024071,https://twitter.com/i/web/stuatus/1395237473480024071
"@Soyomarvasquez @AlejandroGL2014 @Alcaldiakennedy @GobiernoBTA  Por favor!! Piensen en el riesgo de la comunidad. Esto atenta contra la integridad física y mental de todos! Porque  la ""policía y esmad"" empiezan a atacar y joder la gente? Miserables! Y el barrio aledaño es de pensionados 👮‍♂️👨‍✈️",2021-05-20 04:36:31,Cali,Colombia,1395236973569134592,https://twitter.com/i/web/stuatus/1395236973569134592
"@FisicoImpuro @ClaudiaLopez Claudia es indigna de su mandato.

Es inconcebible que siendo la cabeza de la administración de la ciudad no tenga el coraje para parársele a la Policía y el ESMAD por los ataques salvajes a los ciudadanos que tiene bajo responsabilidad!",2021-05-20 04:35:07,Cali,Colombia,1395236623537868801,https://twitter.com/i/web/stuatus/1395236623537868801
"@ClaudiaLopez  dese cuenta d elo que hace su querida a policía y ESMAD qué excusa hay? Gente concentrada pacíficamente y los gasean, golpe, hieren y atacan.",2021-05-20 04:34:23,Cali,Colombia,1395236435775692803,https://twitter.com/i/web/stuatus/1395236435775692803
"@camilovitamina hablo de la policía nacional, el ESMAD esta aparte y claramente debe ser desmontado, ahora los organismos están a favor   de los manifestantes PORQUE SUS DERECHOS ESTAN SIENDO VIOLADOS, genio",2021-05-20 04:33:55,Cali,Colombia,1395236318569959427,https://twitter.com/i/web/stuatus/1395236318569959427
"@AlejandroGL2014 debe retirar el ESMAD de los sitios de resistencia, no queremos masacre en Bogotá, la policía llegó a generar disturbios",2021-05-20 04:29:42,Cali,Colombia,1395235260426752003,https://twitter.com/i/web/stuatus/1395235260426752003
"@WRadioColombia El Esmad agredió a los marchantes que se desplazaban pacíficamente, nuevamente provocación de la policía para justificar la represión, asesinatos, violaciones, desapariciones y demás violaciones de los DDHH, policías criminales de lesa humanidad.",2021-05-20 04:29:10,Cali,Colombia,1395235123797368833,https://twitter.com/i/web/stuatus/1395235123797368833
Ayuda en el portal Americas la policía está disparando hay varios heridos el esmad se está metiendo a los conjuntos con gases hay niños y personas mayores; @ClaudiaLopez pare esto cuantas vidas mas se deben perder? @LuisErnestoGL @ONUHumanRights @ONU_es #SOSPortalAmericas,2021-05-20 04:28:42,Cali,Colombia,1395235006298181632,https://twitter.com/i/web/stuatus/1395235006298181632
"#SOSPortalAmericas  @ClaudiaLopez o el alcalde encargado, en el portal las américas, barrio las margaritas, bosa y conjuntos aledaños, el esmad y la policía los están gaseando y hasta disparando las tanquetas están en los barrios dándole a todos indiscriminadamente, que pasa..!!!",2021-05-20 04:27:48,Cali,"Bogotá, D.C., Colombia",1395234778564153345,https://twitter.com/i/web/stuatus/1395234778564153345
"No sabíamos que la policía y los terroristas del esmad podían ingresar a un conjunto residencial sin orden judicial,golpiando a la gente y tirando gases quien responde ? @JulianMorenoB  @ClaudiaLopez ?",2021-05-20 04:27:39,Cali,"Bogotá, D.C., Colombia",1395234743009128452,https://twitter.com/i/web/stuatus/1395234743009128452
"#SOSMedellín @QuinteroCalle  pare ya esta violencia contra los jóvenes y marchantes, mire más allá de hidroituango por favor, haga algo por los jóvenes que lo eligieron, retire el ESMAD y Policía de las marchas, no es necesario... los están matando",2021-05-20 04:24:03,Cali,colombia,1395233835714023425,https://twitter.com/i/web/stuatus/1395233835714023425
"#Atención Alcaldesa @ClaudiaLopez estamos viendo como el ESMAD lanza gases y violenta personas. SOS cuadrado. Haga algo ya.#SOSPortalAmericasLa policía lanza de frente a las madres de la primera línea granada aturdidora, las madres resisten al lado de sus hijos.#SOSPortalAmericas",2021-05-20 04:23:25,Cali,"Bogotá, D.C., Colombia",1395233679249641472,https://twitter.com/i/web/stuatus/1395233679249641472
"#SOSPortalAméricas #SOSBogotá #SOSColombia #SOSNosEstánMatando @ClaudiaLopez @AlejandroGL2014 
La policía y el ESMAD están atacando a los manifestantes. Ustedes deben responder por la vida y la dignidad de cada uno de ellos.",2021-05-20 04:20:58,Cali,Bogotá D.C.,1395233061025943553,https://twitter.com/i/web/stuatus/1395233061025943553
@AlejandroGL2014 @ClaudiaLopez @LuisErnestoGL @ONUHumanRights #sosportaldelasamericas ojo están atacando a los conjuntos la policia esmad gasea a niños personas mayores en su propio conjunto retiren el esmad.,2021-05-20 04:20:55,Cali,"Bogotá, D.C., Colombia",1395233048061427714,https://twitter.com/i/web/stuatus/1395233048061427714
"@MARIANA23520786 @JulianRoman @ClaudiaLopez @AlejandroGL2014 RETIRE AL ESMAD del Portal de las Américas. Estamos viendo más de 24mil personas cómo gasean a conjuntos residenciales, civiles protestantes y videos que demuestran el abuso sistemático de la @Policia @ONUHumanRights @DefensoriaCol @PGN_COL @CIDH",2021-05-20 04:20:41,Cali,Colombia,1395232989768937472,https://twitter.com/i/web/stuatus/1395232989768937472
"@JulianRoman @Santialarconu @AdrianaLucia el edil de Kennedy es @DiegofAngulo 3 gases dentro de un conjunto no más. Retirada del esmad, de la policía #SOSPortalAmericas @ClaudiaLopez @AlejandroGL2014",2021-05-20 04:20:31,Cali,Colombia,1395232947381358593,https://twitter.com/i/web/stuatus/1395232947381358593
Alcaldesa @ClaudiaLopez  y su encargado @AlejandroGL2014  portal las Américas está siendo asediado por esmad y policía... Atiendan,2021-05-20 04:19:33,Cali,"Valle del Cauca, Colombia",1395232704904536064,https://twitter.com/i/web/stuatus/1395232704904536064
@ClaudiaLopez alcaldesa claudia lopez @DiegofAngulo edil de Kennedy que se retire la policía del #SOSPortalAmericas los queremos vivos a todos @AlejandroGL2014 secretari encargado nos más esmad.,2021-05-20 04:18:36,Cali,Colombia,1395232463073521664,https://twitter.com/i/web/stuatus/1395232463073521664
"@MAguilarHurtado @UIS No hay derecho ...... 
Los estudiantes están indefensos ante las armas que usa el #Esmad y la policía 
hoy lo viví ..... 
De la nada provocan y ocasionan disturbios para acabar la manifestación que se desarrollaba pacíficamente",2021-05-20 04:18:02,Cali,Colombia,1395232323302535168,https://twitter.com/i/web/stuatus/1395232323302535168
"@osqi_ @Santialarconu Van 20 días de ver el actuar de la policía y el Esmad y todavía lo permiten, si fuera Petro lo estaría 🤬.",2021-05-20 04:17:36,Cali,Colombia,1395232211717263365,https://twitter.com/i/web/stuatus/1395232211717263365
"@marcela_gallego @simangeo @ClaudiaLopez El Esmad ... Marcela es una maquina de guerra que solo es controlado por enfermos mentales dentro de la misma Policía ... están probablemente drogados ademas, esto esta fuera de control y la verdad esta Alcaldesa poco y nada puede hacer mas que lloriquear ... lamento decirlo",2021-05-20 04:17:24,Cali,Bogota DC ,1395232162291539971,https://twitter.com/i/web/stuatus/1395232162291539971
"#SOSPortalAmericas #SOSColombiaNosEstanMatando 
No más ESMAD !!!! 
@ClaudiaLopez No más policía en portal américas permitan que la gente se vaya.
@intiasprilla @CathyJuvinao @MirandaBogota @petrogustavo @Matador000",2021-05-20 04:16:59,Cali,"Bogotá, D.C., Colombia",1395232058042093569,https://twitter.com/i/web/stuatus/1395232058042093569
Preocupante el ataque sistemático de la policía y el ESMAD en la noche. Diferentes puntos de Bogotá atacados y Claudia López tirando mierda en redes sociales. Lo único que sabe hacer.,2021-05-20 04:16:19,Cali,Colombia,1395231891427573760,https://twitter.com/i/web/stuatus/1395231891427573760
"#SOSPortalAmericas @ClaudiaLopez retire el ESMAD no vemos vándalos, hay gente grabando asustada, denunciando como la policía viola mujeres y mata jóvenes!

Retire el ESMAD

#SOSColombiaNosEstanMatando #SOSColombiaDDHH #SOSBogota #SOSColmbia",2021-05-20 04:16:14,Cali,Colombia,1395231870409977856,https://twitter.com/i/web/stuatus/1395231870409977856
"@ClaudiaLopez Por favor que lo que escribe sea una realidad! No más Esmad y policía atacando a manifestantes en Portal Américas! Como gasean un conjunto residencial donde hay niños y personas de la tercera edad! Por Dios, qué credibilidad quieren tener haciendo y permitiendo esto?",2021-05-20 04:14:51,Cali,Colombia,1395231523171876867,https://twitter.com/i/web/stuatus/1395231523171876867
"⚠️#Atención

Alcaldesa @ClaudiaLopez estamos viendo como el ESMAD lanza gases y violenta personas. 🆘️Haga algo ya. #SOSPortalAmericas

La policía lanza de frente a las madres de la primera línea granada aturdidora, las madres resisten al lado de sus hijos. https://t.co/6quCrDnbuC",2021-05-20 04:14:26,Cali,Bogotá - Colombia,1395231416116523010,https://twitter.com/i/web/stuatus/1395231416116523010
"#SOSPortalAmericas @ClaudiaLopez Los ciudadanos que votaron por usted, confiaron en usted LA ESTAN NECESITANDO, están siendo atacados por la policía y el ESMAD.",2021-05-20 04:13:58,Cali,"Cali, Colombia ",1395231298290176000,https://twitter.com/i/web/stuatus/1395231298290176000
#SOSPortalAmericas @ClaudiaLopez  complice de lo que está haciendo la policia y esmad en estos momentos en Bogotá,2021-05-20 04:12:42,Cali,"Bogotá, D.C., Colombia",1395230981376946180,https://twitter.com/i/web/stuatus/1395230981376946180
"@jftabaresr @inviable28 Uy si de pronto con piedras se pueden enfrentar a los disparos del ESMAD, la policía y los paracos que se hacen llamar ""gente de bien""...tremendo bobo hijueputa.",2021-05-20 04:12:32,Cali,Bogotá D.C.,1395230937999462400,https://twitter.com/i/web/stuatus/1395230937999462400
"@malejagi65 @Matador000 @Matador000 Ya va ESMAD y Policía para La Romelia, se están metiendo por los barrios de Los Naranjos, Buenos Aires y Villa Del Campo para no ser grabados por las avenidas, la marcha va por la Avenida Simón Bolivar, pero los van a esperar al llegar al punto.",2021-05-20 04:09:01,Cali,Colombia,1395230054691614722,https://twitter.com/i/web/stuatus/1395230054691614722
"@DIRECTVSportsCo @AdrianMagnoli @SantaFe @DIRECTVGO @titopuccettic @SVargasOK @luisferpo @diegosaviola10 @FabioPovedaRuiz @johamorenoG @CastellanosCami @johangomez84 @jennygameza @MauricioGPF Noche de terror en Colombia. La policia y el ESMAD violentan, hieren y desaparecen manifestantes en Bogota, Bucaramanca, Buga. #FutbolAsiDIRECTV",2021-05-20 04:07:54,Cali,Bogota D.C,1395229774008750080,https://twitter.com/i/web/stuatus/1395229774008750080
"@ClaudiaLopez ¿ y las víctimas a manos de la Policía Nacional en que hospitales los van a atender? Evite una tragedia más grande, retire el ESMAD YA #SOSPortalAmericas",2021-05-20 04:07:29,Cali,"Bogotá, D.C., Colombia",1395229666252820480,https://twitter.com/i/web/stuatus/1395229666252820480
"@Julianrojas11 señor alcalde, con todo respeto que se merece, salga de donde esté, vaya al puente del Sena y pare está masacre del Esmad y los ciudadanos, tenga firmeza como la tubo el alcalde de Cartagena al sacar a la policía y no permitir el abuso, nos están matando.",2021-05-20 04:06:52,Cali,"Guadalajara de Buga, Colombia",1395229511705313281,https://twitter.com/i/web/stuatus/1395229511705313281
"#SOSPortalAmericas @ClaudiaLopez detenga ostigamiento por parte del #Esmad a los habitantes del Barrio Las Margaritas, ¿O ud está de acuerdo con la sevicia y brutalidad con que la policía agrede a la gente? @AdrianaLucia @JulianRoman @Santialarconu @GustavoBolivar @petrogustavo",2021-05-20 04:06:23,Cali,COLOMBIA,1395229388610936833,https://twitter.com/i/web/stuatus/1395229388610936833
"@ClaudiaLopez  No más ESMAD, en las margaritas cerca al portal américas está terrible deben ordenar ya que se vaya ma policía no más masacres",2021-05-20 04:04:47,Cali,"Bogotá, D.C., Colombia",1395228986666635266,https://twitter.com/i/web/stuatus/1395228986666635266
¿Cuántas noches más les falta al ESMAD y a la policía para seguir asesinando?,2021-05-20 04:04:32,Cali,"Bogotá, D.C., Colombia",1395228923924041734,https://twitter.com/i/web/stuatus/1395228923924041734
@JulianRoman @ClaudiaLopez Ayuda en las Margaritas están atacando a la población si el Esmad se retira las personas pueden ir en paz a sus casas ayuda 🆘 no más violencia de la policía ahí población vulnerable y animales afectados,2021-05-20 04:01:45,Cali,Colombia,1395228226096599046,https://twitter.com/i/web/stuatus/1395228226096599046
"#SOSColombiaNosEstanMatando
#ParoNacional19M
#Esmad
Los protocolos de la Policía acorde a la orden de Ivan Duque de reprimir para acabar el Paro...
Resistencia! https://t.co/7tUiCzVId6",2021-05-20 04:00:56,Cali,"Bogotá, D.C., Colombia",1395228021007716354,https://twitter.com/i/web/stuatus/1395228021007716354
"@mauricio2194 @DrNickolaz Mientras estaban los medios en la loma allá no llegó el esmad ni la policía, pero en calipso sí y los atacaron.",2021-05-20 03:59:41,Cali,Colombia,1395227703431860224,https://twitter.com/i/web/stuatus/1395227703431860224
"@MirandaBogota @ClaudiaLopez La jefe del esmad y la policía, esa misma que de día, llama al dialogo, y de Noche permite que sus perros salgan a matar con rabiosos!!!!!
Una vergüenza!!!!",2021-05-20 03:56:50,Cali,"Bogotá, D.C., Colombia",1395226987816493067,https://twitter.com/i/web/stuatus/1395226987816493067
"@WilsonRuizRuiz4 @CarlosCarrilloA @ConcejoDeBogota @maferojas @heidy_up @anateresabernal @susanamuhamad @cancinodiegoa @LuisCarlosLealA @TembloresOng @DefenderLiberta @FLazosDignidad @TransMilenio Jajajaja a buscarle pelea a la Policía, sí ya todos sabemos quiénes son esos asesinos del ESMAD",2021-05-20 03:56:26,Cali,"Bogotá D.C, Colombia",1395226887174115329,https://twitter.com/i/web/stuatus/1395226887174115329
